category,subcategories,Date,status,transmis_entreprise,tags,transmis_authorite,is_read,has_response,description
AchatInternet,"Abonnement_ou_frais_caches,Abonnement_nonindique",2026-07-03,NonTraite,0,Internet,0,0,1,"Je me suis inscrit à un essai gratuit pour un service de design, ils m'ont prélevé 49 euros sans me prévenir. Je demande le remboursement."
TelephonieFaiMedias,"Abonnement_television,Autre",2026-05-01,TraitementEnCours,0,Internet,1,1,0,"Le décodeur TV est très lent, il fige souvent. J'ai appelé le SAV, ils m'ont dit de le redémarrer. Cela ne résout rien."
AchatInternet,"Une_commande_effectuee,Commande_incomplete",2026-05-19,TraitementEnCours,0,"Commande effectuée,Internet",0,1,0,"Il manque un produit dans mon colis. Le vendeur m'a dit de lui renvoyer la facture. Je l'ai fait, j'attends sa réponse."
ServicesAuxParticuliers,"Autre_type_dentreprise_de_service,Autre",2026-05-12,TraitementEnCours,0,Internet,0,1,0,La société de débarras a emporté des objets que je voulais garder. C'est une erreur de leur part. Ils ne me les ont pas rendus.
AchatMagasin,"Un_produit_en_particulier,Cest_un_aliment,Probleme_avec_lemballage_ou_letiquette,Informations_trompeuses_ou_fausses,La_composition",2026-05-21,TraitementEnCours,0,Produit alimentaire,0,0,0,"Un produit sans conservateurs"" mais avec des additifs. C'est trompeur."""
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-05-11,TraitementEnCours,0,aucun_tag,0,1,0,"Mon lave-vaisselle a un problème de pompe. Je l'ai renvoyé, ils l'ont réparé en 3 semaines."
VoitureVehiculeVelo,"Location,Location_de_voiture_aupres_dune_agence_ou_dun_magasin,Autre,Autre",2026-06-27,TraitementEnCours,0,Internet,0,0,0,La voiture de location avait une odeur de cigarette. L'agence n'a pas voulu m'en changer. Je suis déçu.
AchatInternet,"Le_site_internet_en_luimeme,La_publicite,Publicite_trompeuse_ou_mensongere,Fausse_description_dun_produit_ou_dun_service",2026-05-22,TraitementEnCours,0,Internet,0,0,1,Le produit reçu est d'un gris différent de la photo. La photo était trompeuse. Je vais le retourner.
BanqueAssuranceMutuelle,"Une_banque,Frais_bancaires",2026-05-14,TraitementEnCours,0,Internet,0,0,0,Ma banque m'a prélevé des frais pour découvert alors que j'étais à découvert autorisé. Je vais contester.
AchatInternet,"Une_commande_effectuee,Le_service_apresvente_ne_me_repond_plus_SAV",2026-05-25,TraitementEnCours,0,"Commande effectuée,Internet",0,0,1,"J'ai renvoyé un produit défectueux, il y a 15 jours. Le SAV ne répond pas. Je suis très en colère."
DemarchageAbusif,"Probleme_de_demarchage_telephonique,Je_recois_des_appels_pour_effectuer_des_travaux_ou_de_la_renovation_energetique",2026-06-23,NonTraite,0,"Démarchage téléphonique,Appel commercial",0,0,0,"Des appels incessants pour des travaux de rénovation, même après que je leur ai dit que je suis en appartement. Ils ne comprennent rien."
AchatInternet,"Abonnement_ou_frais_caches,Frais_supplementaires_nonindiques",2026-07-03,NonTraite,0,Internet,0,0,1,"Des frais de paiement ont été ajoutés à ma commande, je ne les avais pas vus. C'est trompeur."
TelephonieFaiMedias,"Telephonie_internet,Resiliation_changement_doperateur_passage_a_la_fibre,Probleme_de_resiliation_dabonnement,Je_narrive_pas_a_resilier_mon_contrat",2026-06-05,TraitementEnCours,0,"Telecom,Résiliation,Internet",0,0,0,Mon opérateur me fait tourner en rond pour la résiliation. Je suis à bout. Je vais saisir le médiateur.
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-06-22,TraitementEnCours,0,aucun_tag,0,0,1,"Ma cafetière espresso ne produit plus de pression. Je l'ai renvoyée, ils ont dit que c'était la pompe. Ils l'ont changée."
AchatMagasin,"Le_magasin_de_facon_generale,Prix,Fausse_reduction_de_prix",2026-05-28,TraitementEnCours,0,Prix,0,1,0,La réduction affichée était calculée sur un prix de base gonflé. C'est une fausse promotion. Je ne me fais plus avoir.
VoyageLoisirs,"Voyage_tourisme_loisirs,Hebergement,Annulation_remboursement,Le_gerant_de_letablissement_hotel_camping",2026-07-05,TraitementEnCours,0,aucun_tag,0,1,0,Le gérant du camping refuse le remboursement alors que j'ai annulé avec préavis. Il propose un report. Je ne veux pas.
AchatInternet,"Une_commande_effectuee,Commande_jamais_livree_et_le_site_est_toujours_ouvert",2026-07-05,NonTraite,0,"Commande effectuée,Internet",0,1,0,"Le site a pris mon argent, je n'ai rien reçu. C'est une arnaque. Je vais déposer plainte."
BanqueAssuranceMutuelle,"Une_assurance_mutuelle,Remboursement_indemnisation",2026-06-22,TraitementEnCours,0,Internet,0,1,0,Je n'ai toujours pas reçu mon remboursement pour des lunettes. Cela fait 2 mois. Je suis très mécontent.
AchatInternet,"Le_site_internet_en_luimeme,Autre",2026-07-01,TraitementEnCours,0,Internet,0,1,0,Le site ne permet pas de choisir la date de livraison. On impose un créneau. C'est pas pratique.
ServicesAuxParticuliers,"Autre_type_dentreprise_de_service,Autre",2026-06-26,TraitementEnCours,0,Internet,1,0,1,La société d'entretien des espaces verts a mal taillé les haies. Le travail est bâclé. Je ne paierai pas.
AchatMagasin,"Un_produit_en_particulier,Cest_un_aliment,Probleme_de_qualite,Moisissure,Un_produit_vendu_dans_un_emballage",2026-07-04,TraitementEnCours,0,Produit alimentaire,0,0,0,Du fromage avec de la moisissure bleue alors que ce n'est pas un fromage à moisissure. Je l'ai jeté.
AchatInternet,"Abonnement_ou_frais_caches,Abonnement_nonindique",2026-06-29,NonTraite,0,Internet,0,1,0,"Je me suis abonné à une newsletter, ils m'ont prélevé 20 euros. C'est un abonnement caché. Je n'ai pas donné mon accord."
TelephonieFaiMedias,"Telephonie_internet,Mon_forfait_prix_contrat_et_facture,Autre_probleme_de_facturation_ou_de_contrat,Autre",2026-05-17,TraitementEnCours,0,"Telecom,Internet",0,1,0,Mon forfait a augmenté de 5 euros sans préavis. Je l'ai découvert sur ma facture. C'est abusif.
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-05-28,TraitementEnCours,0,aucun_tag,0,1,1,"La caméra de recul de ma voiture ne s'allume plus. Je l'ai renvoyée, ils ont dit que c'était un câble défectueux. Ils l'ont réparé."
DemarchageAbusif,"Probleme_a_la_suite_de_la_visite_dun_vendeur_a_mon_domicile,Je_suis_contacte_directement_a_mon_domicile_pour_des_propositions_de_travaux_ou_de_renovation_energe",2026-07-06,TraitementEnCours,0,Démarchage à domicile,0,1,1,"Un vendeur a frappé à ma porte pour des travaux, il était très insistant. J'ai signé sous pression. Je veux annuler."
AchatInternet,"Une_commande_effectuee,Le_service_apresvente_ne_me_repond_plus_SAV",2026-05-15,TraitementEnCours,0,"Commande effectuée,Internet",0,1,0,"Le SAV ne répond pas, je suis bloqué avec un produit défectueux. C'est inadmissible."
VoitureVehiculeVelo,"Reparation_revision_vente_de_vehicule,Prestation_mal_realisee_ou_pas_realisee",2026-05-11,TraitementEnCours,0,aucun_tag,1,1,0,Le garagiste a oublié de remettre le bouchon de vidange. J'ai perdu toute l'huile. Il est venu me dépanner.
AchatMagasin,"Un_produit_en_particulier,Cest_un_aliment,Produit_perime,Un_produit_perime_en_particulier,A_consommer_jusquau,Oui",2026-07-04,TraitementEnCours,0,Produit alimentaire,0,0,1,J'ai acheté des œufs qui étaient périmés de 2 jours. Je ne les ai vus qu'en les cassant. Ils étaient pourris.
AchatInternet,"Le_prix,Fausse_reduction_de_prix",2026-06-20,TraitementEnCours,0,Internet,0,0,0,Le prix de base était artificiellement gonflé pour la promotion. C'est de la manipulation.
TelephonieFaiMedias,"Abonnement_television,Probleme_de_resiliation_dabonnement,Je_narrive_pas_a_resilier_mon_contrat",2026-05-22,TraitementEnCours,0,"Résiliation,Internet",0,1,1,"La résiliation est impossible, ils me renvoient sans cesse vers un service qui ne répond pas."
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-05-26,TraitementEnCours,1,aucun_tag,0,0,0,"Le drone que j'ai acheté a un moteur qui chauffe trop. Je l'ai renvoyé, ils l'ont changé."
BanqueAssuranceMutuelle,"Une_banque,Autre",2026-06-26,TraitementEnCours,1,Internet,0,1,0,Ma banque a mis une semaine pour valider un chèque. Je trouve ça très long.
AchatInternet,"Abonnement_ou_frais_caches,Frais_supplementaires_nonindiques",2026-05-12,NonTraite,0,Internet,0,0,1,Des frais de courtage ont été ajoutés à mon achat de cryptomonnaies sans que je les voie. C'est une escroquerie.
AchatMagasin,"Le_magasin_de_facon_generale,Publicite,Informations_de_vente_mensongeres",2026-07-02,TraitementEnCours,0,aucun_tag,0,1,0,"Le magasin annonçait des produits soldés, mais il n'y en avait pas en rayon. C'est un appât commercial."
AchatMagasin,"Le_magasin_de_facon_generale,Publicite,Informations_de_vente_mensongeres",2026-06-03,TraitementEnCours,0,aucun_tag,0,1,0,"Le magasin annonçait des produits soldés, mais il n'y en avait pas en rayon. C'est un appât commercial."
AchatInternet,"Une_commande_effectuee,Le_service_apresvente_ne_me_repond_plus_SAV",2026-06-24,TraitementEnCours,0,"Commande effectuée,Internet",0,0,0,Cela fait 2 semaines que j'ai renvoyé un produit défectueux. Le suivi indique que vous l'avez reçu. J'ai envoyé 3 emails pour savoir où en était mon remboursement. Pas une seule réponse. Je commence à croire que vous n'avez pas l'intention de me rembourser. C'est très décevant de la part d'un site qui se veut sérieux.
TelephonieFaiMedias,"Telephonie_internet,Mon_forfait_prix_contrat_et_facture,Autre_probleme_de_facturation_ou_de_contrat,Autre",2026-07-03,TraitementEnCours,1,"Telecom,Internet",0,1,0,"Je viens de recevoir ma facture de téléphone, et je suis sidéré. On m'a facturé 15 euros pour un service assistance technique"" que je n'ai jamais demandé. J'ai appelé le service client, ils m'ont dit que c'était une option incluse par défaut dans mon nouveau forfait. Mais je n'ai pas changé de forfait ! C'est une surfacturation. Ils m'ont promis un remboursement, mais je l'attends encore."""
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-06-26,TraitementEnCours,0,aucun_tag,0,0,0,"J'ai acheté une raquette de tennis sur votre site. Après deux matchs, le cordage s'est desserré et la raquette a perdu sa tension. Je suis un joueur régulier, je sais que ce n'est pas normal. Le produit est sous garantie, je souhaite un échange ou un remboursement."
VoyageLoisirs,"Voyage_tourisme_loisirs,Agence_de_voyage,Annulation_remboursement",2026-05-29,TraitementEnCours,0,Internet,0,1,0,"J'ai réservé un voyage en Grèce via votre agence. Malheureusement, j'ai dû annuler pour raison de santé. J'ai fourni un certificat médical. Votre agence me dit que je ne peux pas être remboursé, seulement un avoir. L'avoir est valable 6 mois, mais je ne pourrai pas voyager dans ce délai. Je trouve cette politique trop rigide."
AchatMagasin,"Un_produit_en_particulier,Cest_un_aliment,Probleme_avec_lemballage_ou_letiquette,Informations_trompeuses_ou_fausses,La_composition",2026-06-23,TraitementEnCours,0,Produit alimentaire,1,0,0,"J'ai acheté une bouteille d'huile d'olive extra vierge"" en supermarché. En rentrant, j'ai goûté, elle avait un goût de rance. J'ai regardé la composition : elle était mélangée avec de l'huile de tournesol. C'est marqué en tout petit sur l'étiquette. Je me suis senti trompé. L'huile d'olive extra vierge est un produit noble, ils n'auraient pas dû la travestir."""
BanqueAssuranceMutuelle,"Une_assurance_mutuelle,Remboursement_indemnisation",2026-06-17,TraitementEnCours,0,Internet,0,0,0,"J'ai changé de mutuelle récemment, mais j'avais encore des frais en cours avec l'ancienne. Je leur ai envoyé les feuilles de soins pour un remboursement de 80 euros. Cela fait 2 mois, je n'ai toujours rien vu. J'ai relancé par mail, ils m'ont dit que le dossier était en attente de validation. C'est beaucoup trop long pour une somme modique."
AchatInternet,"Le_site_internet_en_luimeme,La_publicite,Publicite_trompeuse_ou_mensongere,Fausse_description_dun_produit_ou_dun_service",2026-05-27,TraitementEnCours,1,Internet,0,1,0,"La description du produit vantait une fonction anti-bruit"" pour des écouteurs. En réalité, il n'y a pas de réduction de bruit, c'est juste des écouteurs classiques. Je me suis fait avoir par le marketing. Le vendeur refuse de reconnaître l'erreur."""
TelephonieFaiMedias,"Telephonie_internet,Resiliation_changement_doperateur_passage_a_la_fibre,Passage_a_la_fibre_optique,Passage_force_a_la_fibre",2026-06-13,TraitementEnCours,0,Telecom,0,1,0,"Mon opérateur m'a forcé à passer à la fibre. Je n'ai rien demandé. Le technicien est venu, il a fait un trou dans le mur pour faire passer le câble, sans me demander mon avis. Le résultat est moche et le câble est apparent. Je trouve leur méthode très brutale."
AchatInternet,"Une_commande_effectuee,Commande_incomplete",2026-06-29,TraitementEnCours,1,"Commande effectuée,Internet",0,0,0,"J'ai commandé un ensemble de 3 rideaux. Je n'ai reçu que 2. Le vendeur me dit que le troisième est en rupture, mais il ne me propose pas de remboursement immédiat. Il me dit d'attendre. Je suis pressé car j'ai besoin des rideaux pour l'arrivée de mes beaux-parents."
ServicesAuxParticuliers,"Autre_type_dentreprise_de_service,Autre",2026-06-10,TraitementEnCours,0,aucun_tag,0,1,1,"J'ai fait appel à une société pour l'entretien de ma chaudière. Le technicien est passé, il a passé 15 minutes, m'a facturé 120 euros. Je trouve que c'est très cher pour si peu de temps. Je vais demander des devis à d'autres sociétés l'année prochaine."
AchatInternet,"Un_produit,Cest_un_objet,La_garantie_ou_le_remboursement,Il_presente_un_defaut_ou_il_ne_marche_plus,Neuf,Il_y_a_moins_de_2_ans",2026-07-01,TraitementEnCours,0,aucun_tag,0,0,1,"Ma machine à coudre a un problème de tension du fil. Je l'ai renvoyée au SAV, ils ont dit que c'était un réglage. Ils l'ont réparée, mais le problème persiste. Je vais la renvoyer une deuxième fois."
AchatMagasin,"Le_magasin_de_facon_generale,Prix,Prix_manquants_ou_illisibles",2026-06-15,TraitementEnCours,0,Prix,0,0,1,"J'ai fait quelques courses dans ce magasin. Beaucoup d'articles n'ont pas d'étiquette de prix. Je dois passer à la caisse pour savoir le prix. C'est gênant, surtout quand on a un budget serré. Le magasin devrait être plus transparent."
DemarchageAbusif,"Probleme_de_demarchage_telephonique,Jai_recu_au_moins_5_appels_de_la_meme_entreprise_sur_les_30_derniers_jours",2026-06-20,NonTraite,0,"Démarchage téléphonique,Appel commercial",0,0,0,"Une société m'appelle constamment pour me proposer des panneaux solaires. J'ai demandé à être sur liste rouge, ils s'en moquent. Ils utilisent toujours des numéros différents. Je ne réponds plus aux appels inconnus, mais ça me prive de communications importantes."
AchatInternet,"Le_prix,Fausse_reduction_de_prix",2026-05-20,TraitementEnCours,0,Internet,0,0,0,"J'ai acheté un canapé en promotion sur un site. Le prix barré était de 1500 euros, le prix soldé de 800 euros. En cherchant sur d'autres sites, j'ai vu que ce canapé est vendu 850 euros partout. La promotion était une illusion. Je suis déçu de m'être fait avoir."
BanqueAssuranceMutuelle,"Une_banque,Autre",2026-05-21,TraitementEnCours,0,Internet,0,0,0,"Ma banque a mis fin à ma carte de crédit sans me prévenir. J'ai essayé de payer en ligne, refusé. J'ai appelé, ils m'ont dit que c'était pour des raisons de sécurité. J'aurais aimé être prévenu avant."
AchatInternet,"Abonnement_ou_frais_caches,Abonnement_nonindique",2026-06-13,NonTraite,0,Internet,0,0,1,Je me suis inscrit à une plateforme de freelance. On m'a dit que l'inscription était gratuite. Ils m'ont prélevé 19 euros le mois suivant. Je n'ai jamais accepté d'abonnement.
